Target(SIN(0.01*x)+2*COS(0.01*x*x)+LOG(0.01*x)),Input1(x),Input2(x*x),Input3(sin(x)),Input4(cos(x)),Input5(log(x))
655.4477268,5220,27248400,-0.970426231,0.241397867,3.717670503
618.1092346,5221,27258841,-0.321194229,0.94701334,3.717753693
393.3745831,5222,27269284,0.623342265,0.781949116,3.717836867
758.712453,5223,27279729,0.994780756,-0.102035519,3.717920026
460.9618533,5224,27290176,0.451622407,-0.892209169,3.718003168
508.560789,5225,27300625,-0.5067555,-0.862089823,3.718086295
742.5599507,5226,27311076,-0.999224738,-0.03936907,3.718169405
378.486168,5227,27321529,-0.57301136,0.819547425,3.7182525
619.6578392,5228,27331984,0.38002602,0.924975797,3.718335579
675.6054058,5229,27342441,0.983669229,0.179985687,3.718418642
361.5158447,5230,27352900,0.682931486,-0.730482434,3.718501689
686.7484014,5231,27363361,-0.245690316,-0.969348373,3.71858472
614.9954145,5232,27373824,-0.948425575,-0.316999889,3.718667735
369.8873945,5233,27384289,-0.779182734,0.626796831,3.718750735
714.9007996,5234,27394756,0.106437119,0.994319435,3.718833718
584.3658364,5235,27405225,0.894199176,0.447669336,3.718916686
374.7627622,5236,27415696,0.859838634,-0.510565886,3.718999638
717.0544791,5237,27426169,0.034946417,-0.999389187,3.719082574
588.9617637,5238,27436644,-0.822075374,-0.569378679,3.719165494
366.8456257,5239,27447121,-0.923284857,0.384115962,3.719248398
695.5035471,5240,27457600,-0.175630501,0.984456158,3.719331287
628.0149134,5241,27468081,0.733497728,0.679691903,3.71941416
355.5906208,5242,27478564,0.968251529,-0.249977953,3.719497017
639.6676289,5243,27489049,0.312799339,-0.949819232,3.719579858
691.9946944,5244,27499536,-0.63023912,-0.776401089,3.719662683
369.9921687,5245,27510025,-0.993838639,0.110836635,3.719745493
538.6168847,5246,27520516,-0.443707496,0.896171668,3.719828286
746.8128771,5247,27531009,0.514366272,0.857570602,3.719911064
450.1972013,5248,27541504,0.999534062,0.03052308,3.719993826
413.101788,5249,27552001,0.565734845,-0.824587221,3.720076573
725.3226651,5250,27562500,-0.38819838,-0.921575834,3.720159303
604.8259101,5251,27573001,-0.985223804,-0.171271875,3.720242018
349.9573206,5252,27583504,-0.676439007,0.736498656,3.720324717
574.8412291,5253,27594009,0.254260694,0.967135719,3.720407401
739.1650422,5254,27604516,0.951194285,0.308592663,3.720490068
459.4634853,5255,27615025,0.773604237,-0.633669065,3.72057272
380.8113492,5256,27625536,-0.115233979,-0.993338376,3.720655357
675.697414,5257,27636049,-0.898126606,-0.439736966,3.720737977
685.4913507,5258,27646564,-0.855285774,0.518156583,3.720820582
392.1321518,5259,27657081,-0.026099145,0.999659359,3.720903171
423.7044245,5260,27667600,0.827082917,0.562079931,3.720985744
707.1045007,5261,27678121,0.91984876,-0.392273194,3.721068302
655.9848789,5262,27688644,0.166909895,-0.985972153,3.721150844
378.0076165,5263,27699169,-0.739485158,-0.673172862,3.72123337
423.064957,5264,27709696,-0.966000967,0.258538454,3.721315881
696.2564952,5265,27720225,-0.304379942,0.952550708,3.721398376
676.024515,5266,27730756,0.637086598,0.770792233,3.721480855
404.9717906,5267,27741289,0.992818657,-0.119629066,3.721563318
377.0561009,5268,27751824,0.435757822,-0.900063954,3.721645766
634.4064139,5269,27762361,-0.521936745,-0.852984193,3.721728199
724.5358719,5270,27772900,-0.999765076,-0.021674699,3.721810615
498.5560269,5271,27783441,-0.558414007,0.829562413,3.721893016
335.626742,5272,27793984,0.396340325,0.918103669,3.721975402
494.5375411,5273,27804529,0.98670119,0.162544645,3.722057771
715.906534,5274,27815076,0.669893531,-0.742457175,3.722140125
658.4822287,5275,27825625,-0.262811151,-0.964847293,3.722222464
415.0319305,5276,27836176,-0.953888473,-0.300161259,3.722304787
343.2540758,5277,27846729,-0.767965132,0.640491652,3.722387094
537.8385341,5278,27857284,0.12402181,0.992279492,3.722469386
721.6503258,5279,27867841,0.901983671,0.431770143,3.722551662
648.5432907,5280,27878400,0.850665905,-0.525706684,3.722633923
421.3378503,5281,27888961,0.017249829,-0.999851211,3.722716167
330.8606495,5282,27899524,-0.832025661,-0.554737145,3.722798397
481.6671356,5283,27910089,-0.916340595,0.400399693,3.722880611
684.6828985,5284,27920656,-0.158176212,0.9874109,3.722962809
703.520848,5285,27931225,0.745414651,0.666601079,3.723044992
523.7320112,5286,27941796,0.963674721,-0.2670787,3.723127159
346.4224424,5287,27952369,0.295936697,-0.955207554,3.72320931
355.3925648,5288,27962944,-0.643884161,-0.765122988,3.723291446
532.5375781,5289,27973521,-0.991720891,0.128412125,3.723373567
697.1112015,5290,27984100,-0.427774007,0.903885722,3.723455672
694.4552624,5291,27994681,0.529466326,0.848330955,3.723537762
534.2090233,5292,28005264,0.999917761,0.01282462,3.723619836
363.0170372,5293,28015849,0.551049418,-0.834472611,3.723701894
324.2426482,5294,28026436,-0.404451219,-0.914559572,3.723783937
441.5135828,5295,28037025,-0.98810127,-0.153804681,3.723865964
614.9558308,5296,28047616,-0.663295571,0.748357525,3.723947976
711.9522807,5297,28058209,0.271341018,0.962483274,3.724029973
667.1572859,5298,28068804,0.956507926,0.291706339,3.724111954
518.8110404,5299,28079401,0.762265858,-0.647264059,3.72419392
369.2849563,5300,28090000,-0.132799924,-0.991142866,3.72427587
311.1869235,5301,28100601,-0.905770068,-0.423769493,3.724357804
372.6166659,5302,28111204,-0.845979389,0.533215597,3.724439723
510.3903742,5303,28121809,-0.008399161,0.999964726,3.724521627
644.6387425,5304,28132416,0.836903217,0.547350898,3.724603515
706.4837275,5305,28143025,0.912760637,-0.408494822,3.724685388
670.7363363,5306,28153636,0.149430136,-0.988772286,3.724767246
560.7139084,5307,28164249,-0.751285742,-0.65997707,3.724849088
429.555394,5308,28174864,-0.961272974,0.27559802,3.724930914
332.3338803,5309,28185481,-0.287470267,0.957789562,3.725012725
303.412802,5310,28196100,0.650631278,0.759393798,3.725094521
347.0839147,5311,28206721,0.990545427,-0.137185122,3.725176301
441.6900584,5312,28217344,0.419756678,-0.907636674,3.725258066
552.0591214,5313,28227969,-0.536954425,-0.843611253,3.725339816
643.5225012,5314,28238596,-0.999992105,-0.003973537,3.72542155
692.3100857,5315,28249225,-0.543641656,0.839317431,3.725503269
690.0044743,5316,28259856,0.412530425,0.910943823,3.725584972
642.4298557,5317,28270489,0.989423936,0.145052665,3.72566666
564.9684888,5318,28281124,0.656645643,-0.754199244,3.725748333
476.6994632,5319,28291761,-0.279849625,-0.960043847,3.72582999
395.2772829,5320,28302400,-0.959052439,-0.283228564,3.725911632
333.6041136,5321,28313041,-0.756506863,0.653985754,3.725993259
298.5123122,5322,28323684,0.141567634,0.989928586,3.72607487
291.0954112,5323,28334329,0.909485501,0.415735641,3.726156466
308.0630174,5324,28344976,0.841226593,-0.540682735,3.726238047
343.4898103,5325,28355625,-0.000452165,-0.999999898,3.726319612
390.476162,5326,28366276,-0.841715205,-0.539921767,3.726401162
442.4375626,5327,28376929,-0.909109167,0.416557947,3.726482697
493.9220548,5328,28387584,-0.140672353,0.990056205,3.726564216
540.9845608,5329,28398241,0.757097973,0.653301354,3.72664572
581.2177284,5330,28408900,0.958795914,-0.284095749,3.726727209
613.5608497,5331,28419561,0.278981314,-0.96029653,3.726808683
637.99813,5332,28430224,-0.65732742,-0.753605111,3.726890141
655.2312142,5333,28440889,-0.989292355,0.145947372,3.726971584
666.3806018,5334,28451556,-0.411706462,0.911316514,3.727053011
672.7437747,5335,28462225,0.544400454,0.838825456,3.727134424
675.6178395,5336,28472896,0.999988103,-0.004877858,3.727215821
676.1817178,5337,28483569,0.536191302,-0.844096492,3.727297203
675.4263217,5338,28494244,-0.42057731,-0.907256704,3.727378569
674.1190731,5339,28504921,-0.990669082,-0.136289286,3.727459921
672.7899182,5340,28515600,-0.649944269,0.759981873,3.727541257
671.7283684,5341,28526281,0.288336308,0.957529203,3.727622578
670.9841901,5342,28536964,0.961521813,0.274728599,3.727703884
670.3676868,5343,28547649,0.750688598,-0.660656211,3.727785174
669.4488793,5344,28558336,-0.150324252,-0.988636748,3.727866449
667.5582423,5345,28569025,-0.913129678,-0.407669218,3.72794771
663.7950113,5346,28579716,-0.836407889,0.548107511,3.728028954
657.0522939,5347,28590409,0.009303456,0.999956722,3.728110184
646.0709817,5348,28601104,0.846461246,0.532450334,3.728191399
629.5360387,5349,28611801,0.90538647,-0.424588435,3.728272598
606.2280419,5350,28622500,0.131903549,-0.991262555,3.728353782
575.2383373,5351,28633201,-0.762850887,-0.646574454,3.728434951
536.2461496,5352,28643904,-0.956243736,0.292571219,3.728516105
489.8390311,5353,28654609,-0.270470504,0.962728262,3.728597243
437.8338362,5354,28665316,0.663972062,0.747757381,3.728678367
383.5259314,5355,28676025,0.987961776,-0.154698188,3.728759475
331.7651616,5356,28686736,0.403623989,-0.914924956,3.728840568
288.7383602,5357,28697449,-0.551803832,-0.833973939,3.728921646
261.3446498,5358,28708164,-0.999905755,0.013728871,3.729002709
256.09846,5359,28718881,-0.528698938,0.848809421,3.729083757
277.59999,5360,28729600,0.428591244,0.903498503,3.72916479
326.7755057,5361,28740321,0.991836613,0.127515229,3.729245807
399.2886067,5362,28751044,0.643191974,-0.765704959,3.72932681
484.7034119,5363,28761769,-0.2968004,-0.954939539,3.729407797
567.05202,5364,28772496,-0.963915854,-0.26620711,3.729488769
627.3139121,5365,28783225,-0.744811518,0.667274908,3.729569726
647.8688743,5366,28793956,0.159069093,0.987267453,3.729650668
618.2380124,5367,28804689,0.916702314,0.399570855,3.729731595
540.5340218,5368,28815424,0.831523655,-0.555489344,3.729812507
432.3452248,5369,28826161,-0.018154018,-0.999835202,3.729893404
324.7582681,5370,28836900,-0.85114097,-0.524937186,3.729974286
254.3194964,5371,28847641,-0.90159284,0.432585658,3.730055152
250.042233,5372,28858384,-0.12312441,0.992391243,3.730136004
319.5329857,5373,28869129,0.768544034,0.639796896,3.730216841
440.6163203,5374,28879876,0.953616638,-0.301023767,3.730297662
564.7341656,5375,28890625,0.261938503,-0.965084567,3.730378469
634.5833777,5376,28901376,-0.670564684,-0.741851067,3.73045926
611.3063064,5377,28912129,-0.986553792,0.163436883,3.730540036
498.9441985,5378,28922884,-0.395509894,0.918461716,3.730620798
350.7009443,5379,28933641,0.559163977,0.829057083,3.730701544
247.3260747,5380,28944400,0.999745066,-0.022578809,3.730782276
252.9160908,5381,28955161,0.521165152,-0.853455848,3.730862992
370.9925654,5382,28965924,-0.436571599,-0.899669516,3.730943693
531.5743145,5383,28976689,-0.992926436,-0.118731181,3.73102438
627.4002707,5384,28987456,-0.636389286,0.771368055,3.731105051
585.5603224,5385,28998225,0.305241238,0.952275058,3.731185708
428.0156076,5386,29008996,0.966234376,0.257664765,3.731266349
269.0424215,5387,29019769,0.738876085,-0.673841325,3.731346976
235.8114591,5388,29030544,-0.167801471,-0.985820808,3.731427587
362.4186512,5389,29041321,-0.920203128,-0.391441187,3.731508184
546.6467717,5390,29052100,-0.826574273,0.562827657,3.731588765
624.4262088,5391,29062881,0.027003157,0.999635348,3.731669332
516.6939237,5392,29073664,0.855754009,0.51738291,3.731749884
317.9344179,5393,29084449,0.897728572,-0.440548989,3.73183042
222.5421977,5394,29095236,0.114335625,-0.99344218,3.731910942
333.5753461,5395,29106025,-0.774176967,-0.632969212,3.731991449
540.2048264,5396,29116816,-0.950914827,0.30945273,3.732071941
616.4167696,5397,29127609,-0.25338598,0.96736526,3.732152418
468.3818333,5398,29138404,0.677104768,0.73588663,3.73223288
260.7226199,5399,29149201,0.985068515,-0.172162773,3.732313327
242.9568925,5400,29160000,0.387364812,-0.921926517,3.73239376
443.7652187,5401,29170801,-0.566480313,-0.824075273,3.732474177
610.9780048,5402,29181604,-0.999506051,0.031426977,3.73255458
520.0307728,5403,29192409,-0.513590535,0.858035409,3.732634968
284.895938,5404,29203216,0.44451775,0.895770043,3.73271534
229.7067474,5405,29214025,0.993938466,0.109937831,3.732795698
438.97942,5406,29224836,0.629536739,-0.776970716,3.732876041
610.2582338,5407,29235649,-0.313658162,-0.94953597,3.73295637
480.9233368,5408,29246464,-0.968477195,-0.249102232,3.733036683
242.0668005,5409,29257281,-0.732882762,0.680354949,3.733116981
270.6187164,5410,29268100,0.176520703,0.984296927,3.733197265
526.2959901,5411,29278921,0.923631848,0.38328085,3.733277534
585.9062985,5412,29289744,0.821560131,-0.570121874,3.733357788
340.7195243,5413,29300569,-0.035850181,-0.999357176,3.733438027
211.4361825,5414,29311396,-0.860300002,-0.509788099,3.733518251
431.4202248,5415,29322225,-0.893793969,0.448477805,3.733598461
604.69945,5416,29333056,-0.105537882,0.994415283,3.733678656
404.4744731,5417,29343889,0.779749246,0.626091936,3.733758836
203.6899828,5418,29354724,0.948138514,-0.317857449,3.733839001
392.6796714,5419,29365561,0.244813605,-0.969570162,3.733919151
601.948836,5420,29376400,-0.683591804,-0.729864539,3.733999287
405.6282446,5421,29387241,-0.98350606,0.180875175,3.734079407
200.8447011,5422,29398084,-0.379189381,0.925319087,3.734159513
417.9481095,5423,29408929,0.573752267,0.819028898,3.734239604
596.4092396,5424,29419776,0.999188726,-0.040272683,3.734319681
343.6220055,5425,29430625,0.505975679,-0.862547745,3.734399743
214.2649108,5426,29441476,-0.452429075,-0.891800388,3.734479789
501.9372005,5427,29452329,-0.994872623,-0.101135867,3.734559822
547.9170786,5428,29463184,-0.62263487,0.782512504,3.734639839
239.5927958,5429,29474041,0.322050511,0.946722487,3.734719842
305.7054522,5430,29484900,0.970644138,0.240520182,3.73479983
589.1908921,5431,29495761,0.72683202,-0.686815269,3.734879803
393.5677859,5432,29506624,-0.185226104,-0.98269593,3.734959761
200.9620048,5433,29517489,-0.926988203,-0.375090484,3.735039705
498.4111075,5434,29528356,-0.816481623,0.577371423,3.735119634
523.2077236,5435,29539225,0.044694396,0.999000706,3.735199548
206.7765301,5436,29550096,0.864778593,0.502153348,3.735279448
383.1445956,5437,29560969,0.88978934,-0.456371483,3.735359333
580.5149644,5438,29571844,0.096731871,-0.995310477,3.735439203
260.1897134,5439,29582721,-0.785260434,-0.619165608,3.735519059
301.5147347,5440,29593600,-0.945287917,0.326237265,3.7355989
589.1599517,5441,29604481,-0.236222049,0.971699101,3.735678726
308.4775841,5442,29615364,0.690025282,0.723785265,3.735758537
260.4802815,5443,29626249,0.981866551,-0.189573406,3.735838334
583.4110159,5444,29637136,0.370984241,-0.928639162,3.735918117
328.6238988,5445,29648025,-0.580979269,-0.813918355,3.735997884
250.6204254,5446,29658916,-0.998793119,0.049115234,3.736077637
582.1150515,5447,29669809,-0.498321181,0.866992503,3.736157375
314.9975523,5448,29680704,0.460304952,0.887760864,3.736237099
268.4282717,5449,29691601,0.995728835,0.09232598,3.736316808
584.8058675,5450,29702500,0.615684219,-0.787992984,3.736396502
270.4732699,5451,29713401,-0.330417629,-0.943834832,3.736476182
321.0967001,5452,29724304,-0.972735033,-0.231919289,3.736555847
571.7186947,5453,29735209,-0.720724333,0.693221779,3.736635498
211.6058264,5454,29746116,0.193916994,0.98101794,3.736715134
415.4754528,5455,29757025,0.930271931,0.366870731,3.736794755
508.2207063,5456,29767936,0.811339145,-0.584575736,3.736874362
182.3076088,5457,29778849,-0.053535109,-0.998565968,3.736953954
528.9674635,5458,29789764,-0.869189431,-0.494479254,3.737033531
372.4884972,5459,29800681,-0.885714999,0.464229406,3.737113094
248.5256211,5460,29811600,-0.087918281,0.996127691,3.737192643
579.3663784,5461,29822521,0.790710099,0.61219077,3.737272177
217.6633829,5462,29833444,0.94236326,-0.334591521,3.737351696
427.6407968,5463,29844369,0.227611986,-0.973751911,3.737431201
465.2891604,5464,29855296,-0.696404699,-0.717649285,3.737510691
199.9823041,5465,29866225,-0.980150115,0.198256784,3.737590166
575.3807687,5466,29877156,-0.362750036,0.93188648,3.737669627
240.6183739,5467,29888089,0.588160753,0.808744044,3.737749074
409.0168638,5468,29899024,0.998319258,-0.057953937,3.737828506
461.456942,5469,29909961,0.490627641,-0.871369335,3.737907923
209.6960683,5470,29920900,-0.468144767,-0.883651785,3.737987326
577.292734,5471,29931841,-0.996507035,-0.083508859,3.738066715
201.3564896,5472,29942784,-0.608685331,0.793411727,3.738146089
484.4087995,5473,29953729,0.338758859,0.94087323,3.738225448
360.2837582,5474,29964676,0.974749716,0.223300225,3.738304793
301.5269676,5475,29975625,0.71456018,-0.699573977,3.738384124
523.7401391,5476,29986576,-0.202592691,-0.979263091,3.738463439
185.877023,5477,29997529,-0.933482776,-0.358622235,3.738542741
574.9991488,5478,30008484,-0.806133101,0.59173425,3.738622028
197.8640037,5479,30019441,0.062371629,0.998052995,3.7387013
508.686546,5480,30030400,0.873532171,0.486766419,3.738780558
300.4957008,5481,30041361,0.881571264,-0.472050958,3.738859802
386.6419182,5482,30052324,0.079097802,-0.996866861,3.738939031
424.1228928,5483,30063289,-0.796097814,-0.605167969,3.739018246
273.0743006,5484,30074256,-0.939364771,0.342919562,3.739097446
518.1599879,5485,30085225,-0.21898409,0.97572843,3.739176632
201.5926513,5486,30096196,0.702729554,0.711457078,3.739255803
565.6035508,5487,30107169,0.978356887,-0.20692463,3.73933496
175.3009111,5488,30118144,0.35448741,-0.935060787,3.739414103
573.4920972,5489,30129121,-0.595296157,-0.80350637,3.739493231
180.8590724,5490,30140100,-0.997767182,0.066788099,3.739572344
558.1467662,5491,30151081,-0.482895662,0.875677897,3.739651444
201.4859509,5492,30162064,0.475947903,0.879473475,3.739730529
535.1310494,5493,30173049,0.997207161,0.074685196,3.739809599
223.7738594,5494,30184036,0.601638754,-0.798768308,3.739888655
515.3283586,5495,30195025,-0.347073549,-0.937837913,3.739967697
239.3483254,5496,30206016,-0.976688031,-0.214663666,3.740046724
504.837377,5497,30217009,-0.708340042,0.705871366,3.740125737
244.0699303,5498,30228004,0.211252515,0.977431519,3.740204736
506.1407117,5499,30239001,0.936620484,0.350345642,3.74028372
236.8902033,5500,30250000,0.800863899,-0.598846403,3.740362689
518.9576121,5501,30261001,-0.071203261,-0.997461827,3.740441645
219.4478731,5502,30272004,-0.877806472,-0.479015447,3.740520586
